,CROP,LATITUDE,LONGITUDE,YEAR,YIELD,GSL,CWD_fall,CWD_spring,CWD_summer,WW_fall,WW_spring,WW_summer,CDD_fall,CDD_spring,CDD_summer,CSDI_fall,CSDI_spring,CSDI_summer,WSDI_fall,WSDI_spring,WSDI_summer,CFD_fall,CFD_spring,CFD_summer,CSU_fall,CSU_spring,CSU_summer
3460,mustard,56.25,-112.75,1993,1180.0,168.0,4.0,3.0,8.0,1.0,0.0,1.0,11.0,18.0,28.0,0.0,0.0,6.0,0.0,6.0,0.0,22.0,42.0,1.0,2.0,5.0,8.0
3461,oats,56.25,-112.75,1993,85.1,168.0,4.0,3.0,8.0,1.0,0.0,1.0,11.0,18.0,28.0,0.0,0.0,6.0,0.0,6.0,0.0,22.0,42.0,1.0,2.0,5.0,8.0
3462,peas,56.25,-112.75,1993,39.0,168.0,4.0,3.0,8.0,1.0,0.0,1.0,11.0,18.0,28.0,0.0,0.0,6.0,0.0,6.0,0.0,22.0,42.0,1.0,2.0,5.0,8.0
3463,spring_wheat,56.25,-112.75,1993,46.9,168.0,4.0,3.0,8.0,1.0,0.0,1.0,11.0,18.0,28.0,0.0,0.0,6.0,0.0,6.0,0.0,22.0,42.0,1.0,2.0,5.0,8.0
3464,barley,56.75,-116.75,1993,52.1,179.0,4.0,3.0,6.0,0.0,0.0,2.0,11.0,25.0,29.0,0.0,0.0,0.0,0.0,6.0,7.0,40.0,44.0,1.0,2.0,3.0,8.0
3465,canola,56.75,-116.75,1993,22.6,179.0,4.0,3.0,6.0,0.0,0.0,2.0,11.0,25.0,29.0,0.0,0.0,0.0,0.0,6.0,7.0,40.0,44.0,1.0,2.0,3.0,8.0
3466,corn,56.75,-116.75,1993,100.0,179.0,4.0,3.0,6.0,0.0,0.0,2.0,11.0,25.0,29.0,0.0,0.0,0.0,0.0,6.0,7.0,40.0,44.0,1.0,2.0,3.0,8.0
3467,durum_wheat,56.75,-116.75,1993,40.0,179.0,4.0,3.0,6.0,0.0,0.0,2.0,11.0,25.0,29.0,0.0,0.0,0.0,0.0,6.0,7.0,40.0,44.0,1.0,2.0,3.0,8.0
3468,fall_rye,56.75,-116.75,1993,26.4,179.0,4.0,3.0,6.0,0.0,0.0,2.0,11.0,25.0,29.0,0.0,0.0,0.0,0.0,6.0,7.0,40.0,44.0,1.0,2.0,3.0,8.0
3469,flaxseed,56.75,-116.75,1993,23.7,179.0,4.0,3.0,6.0,0.0,0.0,2.0,11.0,25.0,29.0,0.0,0.0,0.0,0.0,6.0,7.0,40.0,44.0,1.0,2.0,3.0,8.0
3470,lentils,56.75,-116.75,1993,667.0,179.0,4.0,3.0,6.0,0.0,0.0,2.0,11.0,25.0,29.0,0.0,0.0,0.0,0.0,6.0,7.0,40.0,44.0,1.0,2.0,3.0,8.0
3471,mustard,56.75,-116.75,1993,1180.0,179.0,4.0,3.0,6.0,0.0,0.0,2.0,11.0,25.0,29.0,0.0,0.0,0.0,0.0,6.0,7.0,40.0,44.0,1.0,2.0,3.0,8.0
3472,oats,56.75,-116.75,1993,79.3,179.0,4.0,3.0,6.0,0.0,0.0,2.0,11.0,25.0,29.0,0.0,0.0,0.0,0.0,6.0,7.0,40.0,44.0,1.0,2.0,3.0,8.0
3473,peas,56.75,-116.75,1993,26.9,179.0,4.0,3.0,6.0,0.0,0.0,2.0,11.0,25.0,29.0,0.0,0.0,0.0,0.0,6.0,7.0,40.0,44.0,1.0,2.0,3.0,8.0
3474,spring_wheat,56.75,-116.75,1993,32.6,179.0,4.0,3.0,6.0,0.0,0.0,2.0,11.0,25.0,29.0,0.0,0.0,0.0,0.0,6.0,7.0,40.0,44.0,1.0,2.0,3.0,8.0
3475,winter_wheat,56.75,-116.75,1993,6.4,179.0,4.0,3.0,6.0,0.0,0.0,2.0,11.0,25.0,29.0,0.0,0.0,0.0,0.0,6.0,7.0,40.0,44.0,1.0,2.0,3.0,8.0
3476,barley,53.75,-125.25,1993,53.5,174.0,6.0,4.0,18.0,9.0,0.0,10.0,10.0,13.0,15.0,0.0,0.0,0.0,8.0,0.0,0.0,20.0,41.0,5.0,2.0,0.0,4.0
3477,fall_rye,53.75,-125.25,1993,30.0,174.0,6.0,4.0,18.0,9.0,0.0,10.0,10.0,13.0,15.0,0.0,0.0,0.0,8.0,0.0,0.0,20.0,41.0,5.0,2.0,0.0,4.0
3478,oats,53.75,-125.25,1993,49.1,174.0,6.0,4.0,18.0,9.0,0.0,10.0,10.0,13.0,15.0,0.0,0.0,0.0,8.0,0.0,0.0,20.0,41.0,5.0,2.0,0.0,4.0
3479,spring_wheat,53.75,-125.25,1993,36.6,174.0,6.0,4.0,18.0,9.0,0.0,10.0,10.0,13.0,15.0,0.0,0.0,0.0,8.0,0.0,0.0,20.0,41.0,5.0,2.0,0.0,4.0
3480,barley,49.75,-122.75,1993,55.7,164.0,31.0,24.0,5.0,11.0,0.0,0.0,12.0,6.0,18.0,0.0,0.0,0.0,9.0,0.0,0.0,10.0,12.0,3.0,2.0,0.0,0.0
3481,canola,49.75,-122.75,1993,19.0,164.0,31.0,24.0,5.0,11.0,0.0,0.0,12.0,6.0,18.0,0.0,0.0,0.0,9.0,0.0,0.0,10.0,12.0,3.0,2.0,0.0,0.0
3482,fall_rye,49.75,-122.75,1993,30.0,164.0,31.0,24.0,5.0,11.0,0.0,0.0,12.0,6.0,18.0,0.0,0.0,0.0,9.0,0.0,0.0,10.0,12.0,3.0,2.0,0.0,0.0
3483,oats,49.75,-122.75,1993,71.5,164.0,31.0,24.0,5.0,11.0,0.0,0.0,12.0,6.0,18.0,0.0,0.0,0.0,9.0,0.0,0.0,10.0,12.0,3.0,2.0,0.0,0.0
3484,spring_wheat,49.75,-122.75,1993,35.9,164.0,31.0,24.0,5.0,11.0,0.0,0.0,12.0,6.0,18.0,0.0,0.0,0.0,9.0,0.0,0.0,10.0,12.0,3.0,2.0,0.0,0.0
3485,barley,50.75,-119.75,1993,55.7,165.0,4.0,5.0,21.0,8.0,1.0,3.0,12.0,12.0,11.0,0.0,0.0,0.0,10.0,0.0,0.0,12.0,11.0,3.0,4.0,0.0,2.0
3486,canola,50.75,-119.75,1993,19.0,165.0,4.0,5.0,21.0,8.0,1.0,3.0,12.0,12.0,11.0,0.0,0.0,0.0,10.0,0.0,0.0,12.0,11.0,3.0,4.0,0.0,2.0
3487,fall_rye,50.75,-119.75,1993,30.0,165.0,4.0,5.0,21.0,8.0,1.0,3.0,12.0,12.0,11.0,0.0,0.0,0.0,10.0,0.0,0.0,12.0,11.0,3.0,4.0,0.0,2.0
3488,oats,50.75,-119.75,1993,71.5,165.0,4.0,5.0,21.0,8.0,1.0,3.0,12.0,12.0,11.0,0.0,0.0,0.0,10.0,0.0,0.0,12.0,11.0,3.0,4.0,0.0,2.0
3489,spring_wheat,50.75,-119.75,1993,35.9,165.0,4.0,5.0,21.0,8.0,1.0,3.0,12.0,12.0,11.0,0.0,0.0,0.0,10.0,0.0,0.0,12.0,11.0,3.0,4.0,0.0,2.0
3490,barley,49.75,-116.75,1993,55.7,157.0,11.0,6.0,8.0,4.0,0.0,1.0,12.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,52.0,2.0,0.0,0.0,0.0
3491,canola,49.75,-116.75,1993,19.0,157.0,11.0,6.0,8.0,4.0,0.0,1.0,12.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,52.0,2.0,0.0,0.0,0.0
3492,fall_rye,49.75,-116.75,1993,30.0,157.0,11.0,6.0,8.0,4.0,0.0,1.0,12.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,52.0,2.0,0.0,0.0,0.0
3493,oats,49.75,-116.75,1993,71.5,157.0,11.0,6.0,8.0,4.0,0.0,1.0,12.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,52.0,2.0,0.0,0.0,0.0
3494,spring_wheat,49.75,-116.75,1993,35.9,157.0,11.0,6.0,8.0,4.0,0.0,1.0,12.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,52.0,2.0,0.0,0.0,0.0
3495,barley,52.75,-122.75,1993,55.7,174.0,6.0,4.0,21.0,9.0,0.0,9.0,13.0,11.0,11.0,0.0,0.0,0.0,9.0,0.0,0.0,22.0,13.0,7.0,3.0,0.0,3.0
3496,canola,52.75,-122.75,1993,19.0,174.0,6.0,4.0,21.0,9.0,0.0,9.0,13.0,11.0,11.0,0.0,0.0,0.0,9.0,0.0,0.0,22.0,13.0,7.0,3.0,0.0,3.0
3497,fall_rye,52.75,-122.75,1993,30.0,174.0,6.0,4.0,21.0,9.0,0.0,9.0,13.0,11.0,11.0,0.0,0.0,0.0,9.0,0.0,0.0,22.0,13.0,7.0,3.0,0.0,3.0
3498,oats,52.75,-122.75,1993,71.5,174.0,6.0,4.0,21.0,9.0,0.0,9.0,13.0,11.0,11.0,0.0,0.0,0.0,9.0,0.0,0.0,22.0,13.0,7.0,3.0,0.0,3.0
3499,spring_wheat,52.75,-122.75,1993,35.9,174.0,6.0,4.0,21.0,9.0,0.0,9.0,13.0,11.0,11.0,0.0,0.0,0.0,9.0,0.0,0.0,22.0,13.0,7.0,3.0,0.0,3.0
3500,barley,55.25,-130.25,1993,55.7,155.0,34.0,22.0,29.0,12.0,0.0,0.0,5.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,11.0,2.0,0.0,0.0,2.0
3501,canola,55.25,-130.25,1993,19.0,155.0,34.0,22.0,29.0,12.0,0.0,0.0,5.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,11.0,2.0,0.0,0.0,2.0
3502,fall_rye,55.25,-130.25,1993,30.0,155.0,34.0,22.0,29.0,12.0,0.0,0.0,5.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,11.0,2.0,0.0,0.0,2.0
3503,oats,55.25,-130.25,1993,71.5,155.0,34.0,22.0,29.0,12.0,0.0,0.0,5.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,11.0,2.0,0.0,0.0,2.0
3504,spring_wheat,55.25,-130.25,1993,35.9,155.0,34.0,22.0,29.0,12.0,0.0,0.0,5.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,11.0,2.0,0.0,0.0,2.0
3505,barley,57.25,-128.25,1993,55.7,117.0,10.0,5.0,10.0,11.0,0.0,0.0,7.0,15.0,16.0,0.0,0.0,0.0,0.0,0.0,8.0,50.0,63.0,6.0,0.0,0.0,1.0
3506,canola,57.25,-128.25,1993,19.0,117.0,10.0,5.0,10.0,11.0,0.0,0.0,7.0,15.0,16.0,0.0,0.0,0.0,0.0,0.0,8.0,50.0,63.0,6.0,0.0,0.0,1.0
3507,fall_rye,57.25,-128.25,1993,30.0,117.0,10.0,5.0,10.0,11.0,0.0,0.0,7.0,15.0,16.0,0.0,0.0,0.0,0.0,0.0,8.0,50.0,63.0,6.0,0.0,0.0,1.0
3508,oats,57.25,-128.25,1993,71.5,117.0,10.0,5.0,10.0,11.0,0.0,0.0,7.0,15.0,16.0,0.0,0.0,0.0,0.0,0.0,8.0,50.0,63.0,6.0,0.0,0.0,1.0
3509,spring_wheat,57.25,-128.25,1993,35.9,117.0,10.0,5.0,10.0,11.0,0.0,0.0,7.0,15.0,16.0,0.0,0.0,0.0,0.0,0.0,8.0,50.0,63.0,6.0,0.0,0.0,1.0
3510,barley,57.75,-123.25,1993,56.4,162.0,5.0,7.0,8.0,5.0,0.0,2.0,10.0,18.0,12.0,0.0,0.0,0.0,6.0,0.0,9.0,40.0,42.0,2.0,0.0,0.0,8.0
3511,canola,57.75,-123.25,1993,19.0,162.0,5.0,7.0,8.0,5.0,0.0,2.0,10.0,18.0,12.0,0.0,0.0,0.0,6.0,0.0,9.0,40.0,42.0,2.0,0.0,0.0,8.0
3512,fall_rye,57.75,-123.25,1993,30.0,162.0,5.0,7.0,8.0,5.0,0.0,2.0,10.0,18.0,12.0,0.0,0.0,0.0,6.0,0.0,9.0,40.0,42.0,2.0,0.0,0.0,8.0
3513,oats,57.75,-123.25,1993,77.2,162.0,5.0,7.0,8.0,5.0,0.0,2.0,10.0,18.0,12.0,0.0,0.0,0.0,6.0,0.0,9.0,40.0,42.0,2.0,0.0,0.0,8.0
3514,spring_wheat,57.75,-123.25,1993,35.8,162.0,5.0,7.0,8.0,5.0,0.0,2.0,10.0,18.0,12.0,0.0,0.0,0.0,6.0,0.0,9.0,40.0,42.0,2.0,0.0,0.0,8.0
3515,barley,46.25,-62.25,1994,53.2,207.0,6.0,5.0,4.0,4.0,7.0,0.0,6.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,35.0,0.0,0.0,0.0,5.0
3516,oats,46.25,-62.25,1994,61.5,207.0,6.0,5.0,4.0,4.0,7.0,0.0,6.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,35.0,0.0,0.0,0.0,5.0
3517,soybeans,46.25,-62.25,1994,34.7,207.0,6.0,5.0,4.0,4.0,7.0,0.0,6.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,35.0,0.0,0.0,0.0,5.0
3518,spring_wheat,46.25,-62.25,1994,49.6,207.0,6.0,5.0,4.0,4.0,7.0,0.0,6.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,35.0,0.0,0.0,0.0,5.0
3519,winter_wheat,46.25,-62.25,1994,50.8,207.0,6.0,5.0,4.0,4.0,7.0,0.0,6.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,35.0,0.0,0.0,0.0,5.0
3520,barley,46.25,-63.25,1994,53.2,208.0,6.0,5.0,4.0,4.0,7.0,0.0,6.0,15.0,9.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0,35.0,0.0,0.0,1.0,5.0
3521,oats,46.25,-63.25,1994,61.5,208.0,6.0,5.0,4.0,4.0,7.0,0.0,6.0,15.0,9.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0,35.0,0.0,0.0,1.0,5.0
3522,soybeans,46.25,-63.25,1994,34.7,208.0,6.0,5.0,4.0,4.0,7.0,0.0,6.0,15.0,9.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0,35.0,0.0,0.0,1.0,5.0
3523,spring_wheat,46.25,-63.25,1994,49.6,208.0,6.0,5.0,4.0,4.0,7.0,0.0,6.0,15.0,9.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0,35.0,0.0,0.0,1.0,5.0
3524,winter_wheat,46.25,-63.25,1994,50.8,208.0,6.0,5.0,4.0,4.0,7.0,0.0,6.0,15.0,9.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0,35.0,0.0,0.0,1.0,5.0
3525,barley,46.75,-63.75,1994,53.2,207.0,6.0,5.0,6.0,4.0,5.0,2.0,7.0,13.0,9.0,0.0,0.0,0.0,0.0,6.0,0.0,17.0,35.0,0.0,0.0,2.0,5.0
3526,oats,46.75,-63.75,1994,61.5,207.0,6.0,5.0,6.0,4.0,5.0,2.0,7.0,13.0,9.0,0.0,0.0,0.0,0.0,6.0,0.0,17.0,35.0,0.0,0.0,2.0,5.0
3527,soybeans,46.75,-63.75,1994,34.7,207.0,6.0,5.0,6.0,4.0,5.0,2.0,7.0,13.0,9.0,0.0,0.0,0.0,0.0,6.0,0.0,17.0,35.0,0.0,0.0,2.0,5.0
3528,spring_wheat,46.75,-63.75,1994,49.6,207.0,6.0,5.0,6.0,4.0,5.0,2.0,7.0,13.0,9.0,0.0,0.0,0.0,0.0,6.0,0.0,17.0,35.0,0.0,0.0,2.0,5.0
3529,winter_wheat,46.75,-63.75,1994,50.8,207.0,6.0,5.0,6.0,4.0,5.0,2.0,7.0,13.0,9.0,0.0,0.0,0.0,0.0,6.0,0.0,17.0,35.0,0.0,0.0,2.0,5.0
3530,barley,44.25,-65.25,1994,55.5,209.0,6.0,5.0,6.0,5.0,4.0,2.0,7.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,19.0,0.0,1.0,0.0,3.0
3531,corn,44.25,-65.25,1994,80.2,209.0,6.0,5.0,6.0,5.0,4.0,2.0,7.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,19.0,0.0,1.0,0.0,3.0
3532,oats,44.25,-65.25,1994,54.2,209.0,6.0,5.0,6.0,5.0,4.0,2.0,7.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,19.0,0.0,1.0,0.0,3.0
3533,spring_wheat,44.25,-65.25,1994,47.7,209.0,6.0,5.0,6.0,5.0,4.0,2.0,7.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,19.0,0.0,1.0,0.0,3.0
3534,winter_wheat,44.25,-65.25,1994,51.6,209.0,6.0,5.0,6.0,5.0,4.0,2.0,7.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,19.0,0.0,1.0,0.0,3.0
3535,barley,44.75,-64.75,1994,55.5,209.0,4.0,5.0,5.0,5.0,6.0,2.0,6.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,28.0,0.0,0.0,1.0,6.0
3536,corn,44.75,-64.75,1994,80.2,209.0,4.0,5.0,5.0,5.0,6.0,2.0,6.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,28.0,0.0,0.0,1.0,6.0
3537,oats,44.75,-64.75,1994,54.2,209.0,4.0,5.0,5.0,5.0,6.0,2.0,6.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,28.0,0.0,0.0,1.0,6.0
3538,spring_wheat,44.75,-64.75,1994,47.7,209.0,4.0,5.0,5.0,5.0,6.0,2.0,6.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,28.0,0.0,0.0,1.0,6.0
3539,winter_wheat,44.75,-64.75,1994,51.6,209.0,4.0,5.0,5.0,5.0,6.0,2.0,6.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,28.0,0.0,0.0,1.0,6.0
3540,barley,45.25,-63.25,1994,55.5,208.0,4.0,5.0,5.0,4.0,5.0,1.0,6.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,35.0,0.0,0.0,2.0,5.0
3541,corn,45.25,-63.25,1994,80.2,208.0,4.0,5.0,5.0,4.0,5.0,1.0,6.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,35.0,0.0,0.0,2.0,5.0
3542,oats,45.25,-63.25,1994,54.2,208.0,4.0,5.0,5.0,4.0,5.0,1.0,6.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,35.0,0.0,0.0,2.0,5.0
3543,spring_wheat,45.25,-63.25,1994,47.7,208.0,4.0,5.0,5.0,4.0,5.0,1.0,6.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,35.0,0.0,0.0,2.0,5.0
3544,winter_wheat,45.25,-63.25,1994,51.6,208.0,4.0,5.0,5.0,4.0,5.0,1.0,6.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,35.0,0.0,0.0,2.0,5.0
3545,barley,45.25,-62.25,1994,55.5,207.0,6.0,6.0,5.0,5.0,9.0,0.0,4.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,35.0,0.0,0.0,0.0,3.0
3546,corn,45.25,-62.25,1994,80.2,207.0,6.0,6.0,5.0,5.0,9.0,0.0,4.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,35.0,0.0,0.0,0.0,3.0
3547,oats,45.25,-62.25,1994,54.2,207.0,6.0,6.0,5.0,5.0,9.0,0.0,4.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,35.0,0.0,0.0,0.0,3.0
3548,spring_wheat,45.25,-62.25,1994,47.7,207.0,6.0,6.0,5.0,5.0,9.0,0.0,4.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,35.0,0.0,0.0,0.0,3.0
3549,winter_wheat,45.25,-62.25,1994,51.6,207.0,6.0,6.0,5.0,5.0,9.0,0.0,4.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,35.0,0.0,0.0,0.0,3.0
3550,barley,46.25,-60.75,1994,55.5,207.0,8.0,9.0,6.0,6.0,9.0,1.0,5.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,27.0,0.0,0.0,0.0,3.0
3551,corn,46.25,-60.75,1994,80.2,207.0,8.0,9.0,6.0,6.0,9.0,1.0,5.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,27.0,0.0,0.0,0.0,3.0
3552,oats,46.25,-60.75,1994,54.2,207.0,8.0,9.0,6.0,6.0,9.0,1.0,5.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,27.0,0.0,0.0,0.0,3.0
3553,spring_wheat,46.25,-60.75,1994,47.7,207.0,8.0,9.0,6.0,6.0,9.0,1.0,5.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,27.0,0.0,0.0,0.0,3.0
3554,winter_wheat,46.25,-60.75,1994,51.6,207.0,8.0,9.0,6.0,6.0,9.0,1.0,5.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,27.0,0.0,0.0,0.0,3.0
3555,barley,46.75,-67.25,1994,47.1,175.0,4.0,8.0,8.0,2.0,4.0,2.0,6.0,7.0,4.0,0.0,0.0,0.0,0.0,11.0,0.0,19.0,34.0,0.0,0.0,7.0,8.0
3556,oats,46.75,-67.25,1994,52.9,175.0,4.0,8.0,8.0,2.0,4.0,2.0,6.0,7.0,4.0,0.0,0.0,0.0,0.0,11.0,0.0,19.0,34.0,0.0,0.0,7.0,8.0
3557,spring_wheat,46.75,-67.25,1994,31.4,175.0,4.0,8.0,8.0,2.0,4.0,2.0,6.0,7.0,4.0,0.0,0.0,0.0,0.0,11.0,0.0,19.0,34.0,0.0,0.0,7.0,8.0
3558,winter_wheat,46.75,-67.25,1994,34.0,175.0,4.0,8.0,8.0,2.0,4.0,2.0,6.0,7.0,4.0,0.0,0.0,0.0,0.0,11.0,0.0,19.0,34.0,0.0,0.0,7.0,8.0
3559,barley,45.75,-66.25,1994,47.1,210.0,4.0,5.0,8.0,4.0,2.0,2.0,6.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,27.0,0.0,0.0,3.0,8.0
3560,oats,45.75,-66.25,1994,52.9,210.0,4.0,5.0,8.0,4.0,2.0,2.0,6.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,27.0,0.0,0.0,3.0,8.0
3561,spring_wheat,45.75,-66.25,1994,31.4,210.0,4.0,5.0,8.0,4.0,2.0,2.0,6.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,27.0,0.0,0.0,3.0,8.0
3562,winter_wheat,45.75,-66.25,1994,34.0,210.0,4.0,5.0,8.0,4.0,2.0,2.0,6.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,27.0,0.0,0.0,3.0,8.0
3563,barley,46.25,-64.75,1994,47.1,208.0,4.0,5.0,10.0,4.0,5.0,3.0,7.0,9.0,9.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,35.0,0.0,0.0,4.0,8.0
3564,oats,46.25,-64.75,1994,52.9,208.0,4.0,5.0,10.0,4.0,5.0,3.0,7.0,9.0,9.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,35.0,0.0,0.0,4.0,8.0
3565,spring_wheat,46.25,-64.75,1994,31.4,208.0,4.0,5.0,10.0,4.0,5.0,3.0,7.0,9.0,9.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,35.0,0.0,0.0,4.0,8.0
3566,winter_wheat,46.25,-64.75,1994,34.0,208.0,4.0,5.0,10.0,4.0,5.0,3.0,7.0,9.0,9.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,35.0,0.0,0.0,4.0,8.0
3567,barley,47.25,-66.25,1994,47.1,173.0,3.0,5.0,8.0,3.0,3.0,4.0,7.0,7.0,5.0,0.0,0.0,0.0,0.0,8.0,0.0,19.0,41.0,0.0,0.0,7.0,8.0
3568,oats,47.25,-66.25,1994,52.9,173.0,3.0,5.0,8.0,3.0,3.0,4.0,7.0,7.0,5.0,0.0,0.0,0.0,0.0,8.0,0.0,19.0,41.0,0.0,0.0,7.0,8.0
3569,spring_wheat,47.25,-66.25,1994,31.4,173.0,3.0,5.0,8.0,3.0,3.0,4.0,7.0,7.0,5.0,0.0,0.0,0.0,0.0,8.0,0.0,19.0,41.0,0.0,0.0,7.0,8.0
3570,winter_wheat,47.25,-66.25,1994,34.0,173.0,3.0,5.0,8.0,3.0,3.0,4.0,7.0,7.0,5.0,0.0,0.0,0.0,0.0,8.0,0.0,19.0,41.0,0.0,0.0,7.0,8.0
3571,corn,48.25,-66.75,1994,113.7,162.0,5.0,5.0,9.0,4.0,4.0,4.0,8.0,22.0,4.0,0.0,0.0,0.0,0.0,14.0,0.0,23.0,41.0,1.0,0.0,6.0,7.0
3572,fall_rye,48.25,-66.75,1994,34.6,162.0,5.0,5.0,9.0,4.0,4.0,4.0,8.0,22.0,4.0,0.0,0.0,0.0,0.0,14.0,0.0,23.0,41.0,1.0,0.0,6.0,7.0
3573,soybeans,48.25,-66.75,1994,45.1,162.0,5.0,5.0,9.0,4.0,4.0,4.0,8.0,22.0,4.0,0.0,0.0,0.0,0.0,14.0,0.0,23.0,41.0,1.0,0.0,6.0,7.0
3574,spring_wheat,48.25,-66.75,1994,37.8,162.0,5.0,5.0,9.0,4.0,4.0,4.0,8.0,22.0,4.0,0.0,0.0,0.0,0.0,14.0,0.0,23.0,41.0,1.0,0.0,6.0,7.0
3575,winter_wheat,48.25,-66.75,1994,38.5,162.0,5.0,5.0,9.0,4.0,4.0,4.0,8.0,22.0,4.0,0.0,0.0,0.0,0.0,14.0,0.0,23.0,41.0,1.0,0.0,6.0,7.0
3576,fall_rye,51.25,-67.25,1994,34.6,112.0,10.0,8.0,9.0,4.0,6.0,5.0,8.0,10.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,35.0,49.0,3.0,0.0,2.0,2.0
3577,spring_wheat,51.25,-67.25,1994,37.8,112.0,10.0,8.0,9.0,4.0,6.0,5.0,8.0,10.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,35.0,49.0,3.0,0.0,2.0,2.0
3578,winter_wheat,51.25,-67.25,1994,38.5,112.0,10.0,8.0,9.0,4.0,6.0,5.0,8.0,10.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,35.0,49.0,3.0,0.0,2.0,2.0
3579,fall_rye,47.75,-72.75,1994,34.6,175.0,8.0,4.0,10.0,6.0,6.0,3.0,6.0,12.0,8.0,0.0,0.0,0.0,0.0,7.0,0.0,23.0,34.0,0.0,0.0,3.0,9.0
3580,spring_wheat,47.75,-72.75,1994,37.8,175.0,8.0,4.0,10.0,6.0,6.0,3.0,6.0,12.0,8.0,0.0,0.0,0.0,0.0,7.0,0.0,23.0,34.0,0.0,0.0,3.0,9.0
3581,winter_wheat,47.75,-72.75,1994,38.5,175.0,8.0,4.0,10.0,6.0,6.0,3.0,6.0,12.0,8.0,0.0,0.0,0.0,0.0,7.0,0.0,23.0,34.0,0.0,0.0,3.0,9.0
3582,fall_rye,45.25,-71.75,1994,34.6,210.0,4.0,9.0,8.0,3.0,3.0,1.0,6.0,6.0,8.0,0.0,0.0,0.0,0.0,7.0,0.0,10.0,34.0,0.0,0.0,3.0,8.0
